"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"675534510448992256","","","2015-12-12 04:35:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","昔のツイート見ると恥ずかしく感じる","","","",""
"674518255277441024","","","2015-12-09 09:17:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/hdJPqPgeu3
現実になってしまったようだ…","","","","https://twitter.com/GnicoGplus/status/547334239859912704/"
"669478762329858049","","","2015-11-25 11:32:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ESET 優秀すぎて感動
Androidアプリ内のPNG画像にマルウェアを仕込んでアンチウイルスソフトを回避する手口が発見される - GIGAZINE https://t.co/nA4iMZ0TR6","","","","http://gigazine.net/news/20151125-android-malware-png/"
"668732988050436102","","","2015-11-23 10:09:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Futa_Goza 負けないぞ？ 今日の野菜長文（ローマ字）の結果は「S」スコア「267」でした。 https://t.co/mDKFkdmAVk #etyping #et_r","","","","http://www.e-typing.ne.jp/"
"668670530027843585","","","2015-11-23 06:00:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","自作2kたんをプロフィの画像にしてみたけど…
なんだろう…この違和感…","","","",""
"667898651084124160","","","2015-11-21 02:53:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @saga_siga_noga: 【定期】学校脱出ゲーム第２弾「女子トイレからの脱出」をリリース！
よかたらやってみてください(。・_・。)ノ
https://t.co/NqUwtGuGOe 
#脱出ゲーム #脱出 #アプリ #トイレ #Unity https://t.c…","667897312849477632","1091114208","2015-11-21 02:48:22 +0000","http://goo.gl/lo6iXE,http://goo.gl/lo6iXE,https://twitter.com/saga_siga_noga/status/667897312849477632/photo/1"
"667675284343160832","","","2015-11-20 12:06:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","久しぶりに吹いてしまった
https://t.co/cj9wVXTN2X
HTTP States Code（ニコ動 マイリスト）","","","","http://www.nicovideo.jp/mylist/36414905"
"667303814421069824","","","2015-11-19 11:30:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Windows 10のTh2アップデートまだ来ない…","","","",""
"662810594022584320","","","2015-11-07 01:55:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@hum_op この状態で↑キー押しても上に行かないっぽい？ https://t.co/OdM2Fg7VmB","","","","https://twitter.com/GnicoGplus/status/662810594022584320/photo/1"
"662808886982766592","662808527501574144","1731469764","2015-11-07 01:48:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@hum_op うごきました～","","","",""
"662808527501574144","","","2015-11-07 01:47:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@hum_op TeraTermのフォーラムを見ると同じようなことが起きているようなので，動かないのでしょうね…","","","",""
"662807042634088448","","","2015-11-07 01:41:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@hum_op というか，64bit Cygwinが32bitプログラムを実行できないことを初めて知りました…
32bit Cygwin入れるので大丈夫です","","","",""
"662793192526381056","","","2015-11-07 00:46:25 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","@hum_op う～ん…何も出てこずにすぐに終了しちゃうっぽい https://t.co/TwkCfS3hDr","","","","https://twitter.com/GnicoGplus/status/662793192526381056/photo/1"
"662788348554010624","","","2015-11-07 00:27:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@hum_op どっちもお願いします","","","",""
"662785163034673152","","","2015-11-07 00:14:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HumEditor使ってみたいんですが，起動できません．
コンパイラとそのバージョンは何ですか？
@hum_op","","","",""
"661346379365675008","","","2015-11-03 00:57:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@hum_op 
僕だったら
//Initializing 初期化するオブジェクト名
//Actions:
//その関数でやることを列挙する
って書く感じかな","","","",""
"657183683946807296","656849687832489984","119655432","2015-10-22 13:16:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nexus7、アップデートしたら重いので、4.2のまま
@Shirokuma_4GLTE https://t.co/SdPiZ8VG1C","","","","https://twitter.com/GnicoGplus/status/657183683946807296/photo/1"
"656810737524805632","","","2015-10-21 12:34:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@hum_op Chromeベースなので、そのうちChromeアプリが使えるようになるかも？","","","",""
"656434015608549376","","","2015-10-20 11:37:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@hum_op そんな貴方にVivaldi
https://t.co/CHYCNSmNdi","","","","https://vivaldi.com/"
"655565198648999936","","","2015-10-18 02:04:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Flash重い…消えて欲しい。。。","","","",""
"653905534395899906","","","2015-10-13 12:10:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@hum_op  (っ*´□`*)っ [ﾛｺﾞ] http://t.co/NBByYoGabB","","","","https://twitter.com/GnicoGplus/status/653905534395899906/photo/1"
"653564370572611584","","","2015-10-12 13:34:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@hum_op パクリアイコン作りは任せろ～　　φ(..)ﾊﾞﾘﾊﾞﾘｨ","","","",""
"653542349071511552","","","2015-10-12 12:06:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@hum_op なかったら作ればいい|дﾟ)","","","",""
"652683498868748288","","","2015-10-10 03:14:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CortanaのWindowにマスコットがぴょこっとくっつくアプリ思いついたんだけど、CortanaのWindowのHandleが取得できない…どうすればいいんだろ…","","","",""
"650575182667509760","","","2015-10-04 07:36:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","シゲキがない＞＜","","","",""
"649510228229132288","","","2015-10-01 09:04:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Windowsの起動に時間がかかってるのを調査したら、SearchUI.exeが一回死んでるという…WindowsにCortanaｲﾗﾈ…","","","",""
"647581115629219841","","","2015-09-26 01:19:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","理科のテスト、天気と火山の単元の問題がアアア…
死にたい","","","",""
"645826799113367552","","","2015-09-21 05:08:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","自作テキストエディタの動画。あくまでも自分用。F#のインデント作らな…
https://t.co/r8QIRGKmfX","","","","https://youtu.be/2YU9z3HTssQ"
"634353798379499520","","","2015-08-20 13:18:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @shout_ruo: マスコミの情報戦に草 http://t.co/jsMeMbHnIP","634290127607435264","800252408","2015-08-20 09:05:25 +0000","https://twitter.com/shout_ruo/status/634290127607435264/photo/1,https://twitter.com/shout_ruo/status/634290127607435264/photo/1,https://twitter.com/shout_ruo/status/634290127607435264/photo/1,https://twitter.com/shout_ruo/status/634290127607435264/photo/1"
"633584984163356672","","","2015-08-18 10:23:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(・ω・)&gt;何もないなぁ
#VLC for #Windows10 http://t.co/ElrXiHmvDw","","","","https://twitter.com/GnicoGplus/status/633584984163356672/photo/1"
"629630695460069376","","","2015-08-07 12:30:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","どれがVisualStudio 2015でしょう… http://t.co/1Yl2hQ06JL","","","","https://twitter.com/GnicoGplus/status/629630695460069376/photo/1"
"626754423729995776","626740658670141440","63634629","2015-07-30 14:01:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@nagat01 すごい！影の陰影が綺麗ですね！
スカートにもう少しひらひら感があるといいなと思いました！","","","",""
"625578442440871936","","","2015-07-27 08:08:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VOCALOID Sachikoを使った動画一番乗りになるのは誰だろう","","","",""
"625316620550844417","","","2015-07-26 14:47:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","【模写】ガンダム00より、刹那・F・セイエイ
カッコイイけど、似てない…
あと、Firefox 7月21日版不安定だから早く入れ替えなければ…
あと、生存報告 http://t.co/7YcnXB2ZhV","","","","https://twitter.com/GnicoGplus/status/625316620550844417/photo/1"
"623440624004435968","","","2015-07-21 10:33:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","僕的に
1位:Google Developers
2位:Mozilla Developer Network
3位:Microsoft Developer Network
4位:Apple Developer

なんでAppleダサい? http://t.co/MTSKcHwIv3","","","","https://twitter.com/GnicoGplus/status/623440624004435968/photo/1,https://twitter.com/GnicoGplus/status/623440624004435968/photo/1,https://twitter.com/GnicoGplus/status/623440624004435968/photo/1,https://twitter.com/GnicoGplus/status/623440624004435968/photo/1"
"623427022799265793","","","2015-07-21 09:39:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","あずにゃん(Dynabook AZ)の二の舞いにならないことを望む
【やじうまWatch】Androidアプリがそのまま使えるデスクトップPCが登場、お値段わずか20ドルから -INTERNET Watch http://t.co/3t9ZEPN6YO","","","","http://internet.watch.impress.co.jp/docs/yajiuma/20150721_712503.html"
"623170735981228032","","","2015-07-20 16:40:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","プロの絵真似してみていまいちだけど、ここまででレイヤー23という… http://t.co/HKFEjRJrg8","","","","https://twitter.com/GnicoGplus/status/623170735981228032/photo/1"
"621605044526288896","","","2015-07-16 08:59:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HTML5で、ソースコードを読めないようにする(JIT言語化)すれば、Flash消えるだろうにな…","","","",""
"620860442580094976","","","2015-07-14 07:40:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @makurakabar: ☆タイプ別初心者向けアニメ☆
・魔法少女モノ→魔法少女まどか☆マギカ
・変身少女モノ→結城友奈は勇者である
・日常モノ→ひぐらしのなく頃に
・青春学園モノ→Another
・純愛学園モノ→School Days
・幼女モノ→ブラック・ブレット
…","620580358279421952","181249843","2015-07-13 13:07:41 +0000",""
"613273284579209216","","","2015-06-23 09:11:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Android 5.0重いし、iOS８重いし、Ubuntu15.04使いづらいし、Ubuntu Phone出てないし、Macもマウス操作が大変で使う気になれないし、Debianも変なモダン化で見づらいし、もう、MicrosoftのOSから抜け出せなくなった感がある","","","",""
"611885320695492608","","","2015-06-19 13:16:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft.CSharp.CSharpProvider.CompileAssemblyFromFileにバグ見つけた","","","",""
"611841165873123328","","","2015-06-19 10:21:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ロボットアニメのOPで一番ロボットが写ってる割合が多いのって、初代マクロスだと気づいた","","","",""
"609880164432916480","","","2015-06-14 00:28:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WPFのKeyBindingの使用が謎すぎて爆ぜそう","","","",""
"609271714665512961","","","2015-06-12 08:11:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Paradox 1.1.3でバグが修正されてC#のクラスが選択できるようになったー！","","","",""
"604955632450465793","","","2015-05-31 10:20:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","放置してた、 VisualCalc 1.02(メジャーバージョンアップ)、頑張ってバグ直してBitBucketにプッシュできるほどになったからプッシュしてみようかな… http://t.co/KKf6cW11zC","","","","https://twitter.com/GnicoGplus/status/604955632450465793/photo/1"
"602382642718244865","","","2015-05-24 07:56:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Paradox 1.1 でゲーム作ろうと思たけど、バグなのか、C#クラスが読めない事件が起きて諦めたorz","","","",""
"600296277176242177","","","2015-05-18 13:46:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Google翻訳の翻訳の改善協力のやつやってるけど、まずは、フィルタリングする必要があると思う。 http://t.co/iLOSA7DASW","","","","https://twitter.com/GnicoGplus/status/600296277176242177/photo/1"
"598049860399468544","598048000330444800","172286469","2015-05-12 08:59:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","P/Invoke。但し、C++より大変
@kamiya_owl","","","",""
"595787451450392576","","","2015-05-06 03:09:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MSDNを見たら、リニューアルしてたっぽい","","","",""
"595593878880694274","","","2015-05-05 14:20:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MSDN死んだっぽい","","","",""
"594447349226803200","","","2015-05-02 10:24:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ｶﾒﾝﾗｲﾄﾞｩ ﾋﾋﾋ 響！
さーせん。 http://t.co/ou3gtgRMkC","","","","https://twitter.com/GnicoGplus/status/594447349226803200/photo/1"
"593708268284809217","","","2015-04-30 09:27:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Operaアンインストールした。Webブラウザは、FirefoxとVivaldiとEdgeで十分なのだよ！","","","",""
"593379384825749504","","","2015-04-29 11:40:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","韓国人は、Fate/Stayを見て、慰安婦問題に執着せずに、未来のことを考えていくべき。とか言ってみる","","","",""
"592245806226255872","","","2015-04-26 08:36:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VBとかのCodeDomが隠蔽されているので、(ILで書かれていない)お手上げかもしれない…","","","",""
"592243956223643648","","","2015-04-26 08:28:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VB、F#、C#、JScriptでコンパイル用ができるようになった。けど、F#ができない…ILSpyで確認中… http://t.co/7T4eWx4h65","","","","https://twitter.com/GnicoGplus/status/592243956223643648/photo/1,https://twitter.com/GnicoGplus/status/592243956223643648/photo/1,https://twitter.com/GnicoGplus/status/592243956223643648/photo/1,https://twitter.com/GnicoGplus/status/592243956223643648/photo/1"
"592180170347282432","","","2015-04-26 04:15:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","なんだかいい気分 http://t.co/LnLAerL2Wt","","","","https://twitter.com/GnicoGplus/status/592180170347282432/photo/1"
"592126322379395072","","","2015-04-26 00:41:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".Net版Emacsみたいなものを作成中。動作速度を最速にする予定はないよ？ http://t.co/rwH7Mhuqyk","","","","https://twitter.com/GnicoGplus/status/592126322379395072/photo/1"
"591750007205691392","","","2015-04-24 23:46:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","C# 7、Tupleのシンタックスが新しく導入されるとか。
new Tuple&lt;int, long&gt;地獄から開放されるね！","","","",""
"590874564499939328","","","2015-04-22 13:47:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","説明文の問題で、長田弘という方の「懐かしい時間」から出題されているのがあるのだが、「デジタルとアナログ」のお話で、なんかめちゃくちゃ事実と違ったことを書かれているから、やる気が失せた…","","","",""
"589686361520672768","589681902329602048","172286469","2015-04-19 07:05:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@kamiya_owl なお、Officeがインストールされていない環境では、ちゃんとエラーが発生するようになっている模様","","","",""
"587259514610524162","","","2015-04-12 14:22:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Unity触ってみたけど…複雑すぎてようわからん…","","","",""
"584362900728352770","584189915799236609","63634629","2015-04-04 14:32:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@nagat01 Firefoxでは、「はじめから」も採点機能も動作しませんでした…","","","",""
"583937991388766210","","","2015-04-03 10:24:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","http://t.co/2gkpu7wCaO
➖➖Googleちゃう。Google Chromeや…","","","","http://gigazine.net/news/20150402-google-remove-unwanted-injector/"
"583929540122025984","583910307908620288","63634629","2015-04-03 09:50:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@nagat01 Firefoxでちゃんと表示できますよ？","","","",""
"583464146647134210","","","2015-04-02 03:01:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4月1日版のNightlyのタブ名に、下線がついたのはバグなの？仕様なの？","","","",""
"581621424948793344","","","2015-03-28 00:58:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Google日本語入力で「のぞみ」と打つと、新幹線が出てくる…すごい http://t.co/ON90OzpTDA","","","","https://twitter.com/GnicoGplus/status/581621424948793344/photo/1"
"581313661509062657","","","2015-03-27 04:35:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","画像を無劣化でTwitterに投稿しようと、Bitmapファイル（*.bmp）投稿したら、「画像ファイルではありません」と弾かれます。#明日にでも使える豆知識","","","",""
"581312620226990080","","","2015-03-27 04:31:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","McAfee Livesafeの読み方が、「ライブセーフ」でも「ライヴセーフ」でもなく、「リブセーフ」なのに、笑ってしまったw","","","",""
"581082741669826560","","","2015-03-26 13:18:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","著作権法の違法ダウンロード刑罰化の項で、写真・漫画のダウンロードは違法でないことにちょっと疑問。また、GIFアニメーションがどうなるのかもはっきりされてないし、YouTubeのuとTの間にスペースが有るのも、変に思う。","","","",""
"579482939668365312","","","2015-03-22 03:21:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","C# 6.0 RCから、static classのusingにstatic付けなきゃアカンくなったのね…
トホホ…","","","",""
"579102029777240064","","","2015-03-21 02:07:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","。。。
Twitterのウイルス対策ソフトの売り込み…？ http://t.co/I45Rui2Ep4","","","","https://twitter.com/GnicoGplus/status/579102029777240064/photo/1"
"578918136855932928","","","2015-03-20 13:56:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Visual Studio 2014 Preview(CTP5)から、CTP6へアップデートしてみたのだが、C# 6.0が使えなくなってる…Intellisenceもバグだらけで使いものにならない。。。もとに戻すかな…","","","",""
"578556453130125312","","","2015-03-19 13:59:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Windows10のシステム要件、FirmwareにUEFIってあるけど、もしかして、BIOS非対応になるの？さよなら、昔のコンピュータ。","","","",""
"578540978908221440","","","2015-03-19 12:58:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","今日のオリジナル（ローマ字）の結果は「Good!」スコア「293」でした。 http://t.co/Yo1a6eDEHZ #etyping #et_r","","","","http://www.e-typing.ne.jp/roma/variety/long.asp"
"578138510189690881","","","2015-03-18 10:18:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","最近、美術と家庭科の宿題で時間がない…","","","",""
"578138251610877952","","","2015-03-18 10:17:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","F#もVisual Basic .Net も頑張れ！

F#が急上昇 - 3月プログラミング言語人気ランキング | マイナビニュース http://t.co/NkdFYJByQC","","","","http://news.mynavi.jp/news/2015/03/10/163/"
"573089166126272513","","","2015-03-04 11:54:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BitArrayクラスなんてのがあったなんて…今まで、intとビット演算で操作してた自分が恥ずかしい…","","","",""
"570562561612972032","","","2015-02-25 12:34:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","H265 60fps 1080pの動画を再生してみた(@ i5 4210M )ところ、フレーム脱落が少しあって、まだまだ未熟なのだなと思った。","","","",""
"568409438551285761","","","2015-02-19 13:59:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thinkpad E440買ったあと、即効でOSインストールしなおしたから、真偽はわからないな…","","","",""
"566862669785751552","565487587666964480","1731469764","2015-02-15 07:32:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@GnicoGplus Invoke付けなきゃ駄目みたい","","","",""
"566762511941128192","","","2015-02-15 00:54:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I love #debian without GUI...
Debian's GUI became bad...
I hope that Debian's GUI return old.","","","",""
"566422098541682688","","","2015-02-14 02:22:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PS3版Rewrite、画面サイズは、PC版と変わらず720pだし、音源もPC版はめちゃくちゃ高音質＆無圧縮だったからあんまり変わらない気がするな…ただ井上さんは嬉しい","","","",""
"565825226370334720","565822863911825408","47556511","2015-02-12 10:50:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@BlackWingCat もしかしたら、GPUハードウェアアクセラレーションが問題なのかもしれませんね…","","","",""
"565821711224823808","565749137178513408","47556511","2015-02-12 10:36:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@BlackWingCat 私は、Firefox最新版、42タブ開いて、500MB前後なのですが、Windows 2000で正常に動作しているようにみえるだけで、実はどこかでバグで無限ループしていたりするのではないでしょうか？","","","",""
"565487587666964480","","","2015-02-11 12:28:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","なんちゃって関数型言語もどき Visual Basic .net http://t.co/C1avd3m2dJ","","","","https://twitter.com/GnicoGplus/status/565487587666964480/photo/1"
"564797982965374976","","","2015-02-09 14:48:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Qiitaに、C#と、VBの記事投稿してみて思っったことひとつ。VBの記事の方は一回も見られていない","","","",""
"564366636711292928","564363200607449089","1731469764","2015-02-08 10:14:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VB12 13とばして、VB14だと…?! C# 6.0と、バージョン違いすぎw","","","",""
"564363200607449089","","","2015-02-08 10:00:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","【悲(朗)報】VB12.0で、改行に"" _""が要らなくなった…","","","",""
"564276002382032896","","","2015-02-08 04:14:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Charlotteのグローバル検索結果が、アメリカの州を抜いて、アニメのほうが一番上に…","","","",""
"564240106953768960","","","2015-02-08 01:51:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","volatile! volatile! volatile!","","","",""
"564220508561219584","564177836672434176","63634629","2015-02-08 00:33:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@nagat01 手首がもう少し折れ曲がっているように、輪郭をかくっとするといいかも","","","",""
"563994407947358208","","","2015-02-07 09:35:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CODE VSっていうコンテストのルール見てみたけど、アルゴリズムをコード化できない前に、ああいう戦略ゲームをプレイしたことがないので、必勝アルゴリズムどころか、生産と戦略のバランスが全くわからない…","","","",""
"563871574571225088","","","2015-02-07 01:27:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ubuntu勢が、Ubuntu Phone 手に入れたぞー！って、すごい盛り上がっってる。早く日本に上陸して、Firefox OSとUbuntu Phoneの戦争みたいな～","","","",""
"562980819447607298","","","2015-02-04 14:27:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","関数型があーだ、手続き型がこーだ、オブジェクト指向がうーだ、批判するより、自分の技術力あげればいいじゃない…と思うのだけど…","","","",""
"562943882380734465","","","2015-02-04 12:00:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Futa_Goza_Nico 半年ぐらい前は僕のほうが低スペだった…orz
昔のスペック↓
Core 2 Duo T7100 @ 1.80 GHz
4.0GBメモリ","","","",""
"562924583809200128","","","2015-02-04 10:44:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Futa_Goza_Nico どんなスッペク何ですか？","","","",""
"562894717449699328","","","2015-02-04 08:45:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wakamusya1314: #自分の生まれ年ある人RT

1980
1981
1982
1983
1984
1985
1986
1987
1988
1989
1990
1991
1992
1993
1994
1995
1996
1997
1998
1999
2000
…","562848502804652033","2873487818","2015-02-04 05:41:54 +0000",""
"562570631347056640","","","2015-02-03 11:17:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ごちうさのOPの作詞者と、ニャルコOP、らき☆すたOP、の作詞者が同じということを知った…","","","",""
"560381761658429440","","","2015-01-28 10:19:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","http://t.co/0LeCewb3Mq
「開いたページのURLに応じて色が変化」
　　　　　　　　　↓
「開いたページのFaviconに応じて色が変化」
（？_？） http://t.co/aFtR7DWjBE","","","","http://gigazine.net/news/20150128-vivaldi-review/,https://twitter.com/GnicoGplus/status/560381761658429440/photo/1"
"560044979993587712","","","2015-01-27 12:01:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vivaldiインストール
↓
タスクバーにピン止め
↓
「アイコンが多すぎるかな…」
↓
Operaのピン止め解除
↓
ついでにOperaアンインストール","","","",""
"560044597116542976","","","2015-01-27 12:00:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#一番パソコン初心者っぽいこといった奴が優勝 
(´・ω・｀)「お前のパソコンメモリ何GB?」
(・∀・)「500GBだよ」
∑(ﾟДﾟ)","","","",""
"559691922462097408","559689564814471168","5733542","2015-01-26 12:38:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@arigayas アップデートだと、全ファイル&amp;プログラム引き継がれます。WIndows7でタッチパネル動けばWindows 10でも動くと思うよ","","","",""
"559689238803775489","559688721079873536","5733542","2015-01-26 12:28:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@arigayas Windows 10 Previewを入れよう","","","",""
"559371900367818752","","","2015-01-25 15:27:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ツイート1000には、なにか画像を添付しよう","","","",""
"559371788002414592","","","2015-01-25 15:26:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","わーもーすぐでツイート1000だ～（1年とちょっとかかってやっと）","","","",""
